"response_id","language","age_group","age1517","age1821","age2224","age_minor_adult","numerical_age","ar","as","at","au","av","aw","ax","ay","az","ba","bb","bc","bd","be","bf","bg","bh","bi","bj","bk","bl","bm","bn","bo","bp","bq","br","bs","race","bt","bu","bv","bw","bx","by","bz","ca","cb","cc","cd","ce","cf","survey_source","cbo_involvement","ck","cl","cm","cn","co","cp","cq","cr","cs","ct","cu","cv","cw","cx","cy","q10","q10a","q10b","dd","de","df","favorite_movie","q12","q12a","dk","dl","dm","dn","do","dp","dq","dr","ds","dt","du","dv","dx","dy","dz","ea","eb","ec","ed","ef","eg","eh","ei","ej","ek","el","em","en","eo","ep","eq","er","es","et","eu","ev","ew","ex","ey","q19","q20","fc","fd","fe","ff","fg","fh","fi","fj","fk","fl","q22","fo","fp","fq","fr","fs","ft","fu","fv","fw","fx","sex_at_birth","q24","ga","gb","gc","gd","ge","gf","gg","q25","q26","q27","q28","org","org_spa","org_sp_an","spa_final_respondent","spa_name_final_respondent","zipcode_clean_respondent","age_wt","nh_race","acs_race","race_wt","sex_wt","spa_wt","weights_a1","weights_a2","weights_a3","weights_final"
138140643,1,2,0,1,0,2,18,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,2,2,3,2,2,3,2,3,3,4,2,4,3,4,1,3,2,NA,3,3,2,"Moonrise Kingdom",1,5,3,3,2,3,3,2,2,2,2,3,2,2,3,4,3,2,1,2,"Lime Chips",2,1,1,1,1,1,1,1,1,2,1,2,1,2,3,4,4,4,3,4,3,"91606",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,"70","San Gabriel Valley",3,2,"San Fernando","91606",1.1320941575718,"latinx","latino",1.09688073364118,0.845489762234009,1.60477753950546,1.1320941575718,1.24177227010825,1.04990574140261,1.68486515240074
138140647,1,2,0,1,0,2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3,NA,3,3,3,3,3,3,3,3,3,6,6,6,6,6,6,1,4,NA,3,3,3,"Dr strange",1,3,3,3,3,3,2,2,2,2,2,2,2,2,3,3,3,3,3,3,"Banana",5,5,5,5,5,5,5,5,5,4,4,4,4,5,4,4,4,4,4,4,6,"90220",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,"[Something else. Please write in:] null",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,"44","San Fernando",2,6,"South","90220",1.1320941575718,"NA","nh_other",0.403590118954918,1.21570023966338,0.426520024006104,1.1320941575718,0.45690201572257,0.55545589001661,0.236913059544216
138140656,1,1,1,0,0,1,17,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,3,NA,2,2,2,2,2,4,3,4,2,3,3,3,3,3,1,1,1,NA,1,2,2,"Paid In Full",1,3,2,2,2,1,3,2,2,2,2,3,2,2,2,3,2,2,5,3,"chips",6,1,1,1,5,6,6,1,6,1,1,1,1,3,3,5,5,2,6,3,1,"90220",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,"53","South Bay",8,6,"South","90047",0.771323119762698,"latinx","latino",1.09688073364118,1.21570023966338,0.426520024006104,0.771323119762698,0.846049469479711,1.02854254281356,0.438693990052139
138140665,1,2,0,1,0,2,21,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,1,2,2,2,2,2,3,2,3,2,4,2,5,2,3,2,3,4,NA,2,2,2,"Ratatouille",1,5,3,3,3,4,2,2,2,2,2,2,2,2,3,3,3,2,2,2,"Gold fish crackers",2,2,2,2,2,6,6,6,6,1,1,1,1,3,3,3,3,3,3,4,4,"90011",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,"org1","Antelope Valley",1,6,"South","90011",1.1320941575718,"latinx","latino",1.09688073364118,0.845489762234009,0.426520024006104,1.1320941575718,1.24177227010825,1.04990574140261,0.447805822027186
138140667,1,1,1,0,0,1,17,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,4,3,3,2,1,2,1,2,3,4,3,5,2,3,2,4,6,NA,3,3,3,"The Tudors (2010)",1,4,3,3,3,3,3,2,2,3,3,2,1,1,3,3,4,4,4,4,"Doritos",6,6,6,6,6,6,6,6,6,2,1,5,2,6,6,6,6,6,6,6,2,"90008",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,4,2,"org1","Antelope Valley",1,3,"San Gabriel","91780",0.771323119762698,"nh_twoormor","nh_other",0.403590118954918,0.845489762234009,1.5815947228455,0.771323119762698,0.311298389657706,0.263199601455523,0.416275100717094
138140681,1,3,0,0,1,2,23,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5,NA,2,3,3,3,3,3,2,4,3,3,3,4,3,2,2,3,5,NA,3,3,3,"This one is tough because there are a lot of good movies and shows so I cant answer this one.",1,2,3,2,3,1,2,2,2,2,2,3,2,2,3,3,3,3,3,3,"Not sure",1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,1,1,1,1,3,"90023",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,"org8","East",7,7,"East","90023",1.1320941575718,"latinx","latino",1.09688073364118,1.21570023966338,1.36973911303646,1.1320941575718,1.24177227010825,1.50962284637794,2.06778945861729
138140685,1,1,1,0,0,1,17,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,4,3,2,3,4,4,2,3,3,5,3,4,1,2,1,1,4,NA,2,3,4,"My favorite tv show is Love Island UK",1,2,3,4,4,4,3,3,2,2,2,3,2,2,3,4,3,4,4,4,"My favorite snack is anything with cheese",6,3,4,2,6,6,6,6,6,3,1,4,1,1,1,3,1,2,2,2,1,"90041",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,"71","Downtown Los Angeles",4,4,"Metro","90041",0.771323119762698,"latinx","latino",1.09688073364118,0.845489762234009,0.687491525901725,0.771323119762698,0.846049469479711,0.715326164788611,0.491780676547951
138140693,1,2,0,1,0,2,20,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3,2,2,4,2,1,3,2,3,4,3,2,2,4,2,1,3,NA,4,1,3,"Action",1,2,4,1,3,4,3,2,1,3,2,2,2,3,3,4,2,2,3,4,"Burger",4,3,3,4,6,4,1,4,6,4,1,1,4,4,2,2,4,1,4,3,3,"90012",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,1,NA,NA,NA,1,1,2,2,"73","Metro",4,4,"Metro","90012",1.1320941575718,"nh_white","nh_white",2.68143771256302,1.21570023966338,0.687491525901725,1.1320941575718,3.03563996828528,3.69042823697616,2.53713813986955
138140701,1,2,0,1,0,2,20,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,4,4,3,3,4,4,3,3,4,3,2,3,2,3,2,1,3,NA,3,4,4,"Game of Thrones",1,3,2,3,2,2,1,1,2,2,2,2,2,2,4,4,3,4,3,3,"Chocolate Bars",1,3,3,3,1,1,1,2,1,3,4,3,4,1,1,1,3,4,2,4,3,"90060",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,"64_Metro","Metro",4,6,"South","90060",1.1320941575718,"nh_aian","nh_aian",0.0765235673436478,0.845489762234009,0.426520024006104,1.1320941575718,0.0866318835062958,0.0732463705876224,0.0312410437413927
138140703,2,1,1,0,0,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,3,NA,4,3,2,4,4,4,4,4,4,3,1,3,3,3,1,1,5,NA,2,2,3,"Rick n Morty y rapido y furious",1,NA,2,3,3,5,4,4,4,4,4,4,4,4,2,4,4,4,2,4,NA,7,7,2,6,5,2,5,2,2,4,6,5,4,3,4,5,4,4,5,5,3,"93535",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,"45374","Antelope Valley",1,1,"Antelope Valley","93535",0.771323119762698,"NA","nh_other",0.403590118954918,0.845489762234009,0.681803888304967,0.771323119762698,0.311298389657706,0.263199601455523,0.179450511672693
138140715,1,2,0,1,0,2,21,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,3,2,3,4,3,2,2,4,4,3,3,3,3,3,2,1,2,NA,3,3,3,"The Sopranos",1,4,2,3,4,2,2,2,2,2,2,2,2,2,3,4,4,4,4,2,"chips",3,1,3,3,3,1,1,3,3,3,3,3,4,1,4,2,3,5,2,3,2,"91750",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,2,2,2,2,"org26","South",6,3,"San Gabriel","91750",1.1320941575718,"nh_black","nh_black",0.442724626389808,1.21570023966338,1.5815947228455,1.1320941575718,0.50120596294906,0.609316209277888,0.963691301138131
138140722,1,2,0,1,0,2,18,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,2,5,2,2,3,3,2,2,3,3,3,2,3,2,2,1,4,2,NA,2,2,2,"The Office",1,1,2,2,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,"Reese‚ÄövÑv¥s Pieces",1,1,1,1,1,1,1,1,1,2,1,2,1,4,3,3,3,4,2,4,3,"90660",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2,1,4,1,"75","San Gabriel Valley",3,7,"East","90660",1.1320941575718,"latinx","latino",1.09688073364118,1.21570023966338,1.36973911303646,1.1320941575718,1.24177227010825,1.50962284637794,2.06778945861729
138140727,1,3,0,0,1,2,23,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,4,2,3,3,3,3,3,3,2,3,4,3,3,4,4,2,NA,6,3,4,3,"Drama",1,3,3,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,2,3,"Cheese",4,4,4,5,5,4,5,4,4,3,4,4,4,4,4,4,3,4,3,4,3,"90017",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,"60","Downtown Los Angeles (SPA 4)",4,4,"Metro","90017",1.1320941575718,"nh_white","nh_white",2.68143771256302,1.21570023966338,0.687491525901725,1.1320941575718,3.03563996828528,3.69042823697616,2.53713813986955
138140730,1,2,0,1,0,2,19,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3,NA,4,3,3,4,3,4,4,3,3,1,1,2,1,2,1,1,4,NA,4,4,4,"Riverdale",1,4,4,4,4,4,2,2,2,2,2,2,2,2,4,4,4,3,3,4,"Pretzels",6,1,1,1,1,6,6,1,6,1,1,1,2,1,1,1,1,1,1,1,1,"91801",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,"65","South Bay",8,3,"San Gabriel","91801",1.1320941575718,"nh_white","nh_white",2.68143771256302,0.845489762234009,1.5815947228455,1.1320941575718,3.03563996828528,2.56660251501358,4.05932499338746
138140736,1,3,0,0,1,2,24,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,4,4,4,4,4,4,4,4,4,3,1,1,1,1,1,3,5,NA,2,1,4,"My favorite movie is Poetic Justice",1,4,4,4,4,4,2,2,2,2,2,3,2,2,4,4,4,4,4,4,"My favorite snack is watermelon with chamoy",1,1,1,1,1,1,1,1,1,1,1,2,6,1,1,1,6,6,6,1,1,"90038",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,"64_Metro","Metro",4,1,"Antelope Valley","93535",1.1320941575718,"latinx","latino",1.09688073364118,1,0.681803888304967,1.1320941575718,1.24177227010825,1.24177227010825,0.846645162149088
138140740,1,2,0,1,0,2,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3,4,3,2,3,3,3,3,3,3,4,3,4,3,3,1,2,NA,2,3,2,"Extraction",1,3,3,3,2,4,2,2,1,2,1,2,2,1,2,4,3,2,3,3,"Cookies",4,4,4,4,4,3,4,5,4,4,2,3,4,3,4,2,3,3,3,4,3,"90084",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,"61","Florence‚ÄîSPA 6",6,4,"Metro","90084",1.1320941575718,"NA","nh_other",0.403590118954918,0.845489762234009,0.687491525901725,1.1320941575718,0.45690201572257,0.386305976637515,0.265582085343481
138140745,1,2,0,1,0,2,18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,3,2,2,3,4,3,3,4,3,3,1,3,2,4,1,1,4,NA,2,4,3,"The Wheel of Time",1,4,4,4,3,2,2,2,2,2,2,2,2,2,4,3,4,4,3,2,"Baked Sweet Potato Chips",1,3,3,3,1,1,1,2,1,3,3,2,3,2,3,2,2,3,1,3,3,"90067",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,"64_Metro","Metro",4,5,"West","90067",1.1320941575718,"nh_aian","nh_aian",0.0765235673436478,1.21570023966338,1.54268154967763,1.1320941575718,0.0866318835062958,0.105318401541094,0.162472754898985
138140787,1,2,0,1,0,2,21,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,3,3,2,2,3,3,2,3,2,4,3,4,1,4,2,2,NA,8,2,2,2,"How to Train your Dragon",1,2,4,2,3,3,2,2,1,2,2,1,4,1,4,4,2,2,2,2,"Apples",2,2,2,2,6,6,6,6,6,1,1,1,4,5,5,5,5,5,5,5,5,"90011",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Something else. Please write in:] Pansexual",2,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,"org1","Antelope Valley",1,6,"South","90011",1.1320941575718,"latinx","latino",1.09688073364118,0.845489762234009,0.426520024006104,1.1320941575718,1.24177227010825,1.04990574140261,0.447805822027186
138140793,1,3,0,0,1,2,24,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,4,3,3,4,4,4,3,4,4,3,3,2,2,3,1,1,5,NA,3,3,3,"Dune",1,2,3,4,2,3,2,2,2,2,2,2,2,2,2,2,2,4,3,3,"chocolate",1,1,3,3,3,6,6,6,6,1,1,1,2,2,2,1,2,1,1,1,4,"90006",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,"org73","Metro",4,4,"Metro","90006",1.1320941575718,"nh_asian","nh_asian",1.08363123302043,0.845489762234009,0.687491525901725,1.1320941575718,1.22677258786475,1.03722366362897,0.713082479209659
138140798,1,2,0,1,0,2,21,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,3,4,3,4,3,2,3,3,2,2,1,2,2,1,1,1,3,NA,3,3,2,"Black Panther",2,NA,4,4,3,4,2,2,2,2,2,2,2,2,3,3,4,4,3,3,"Ice Cream",3,6,2,2,1,6,6,1,6,3,2,3,1,3,1,1,3,2,1,2,3,"91214",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,"64_Metro","Metro",4,2,"San Fernando","91214",1.1320941575718,"nh_aian","nh_aian",0.0765235673436478,1.21570023966338,1.60477753950546,1.1320941575718,0.0866318835062958,0.105318401541094,0.169012605289765
138140801,1,2,0,1,0,2,18,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,5,NA,2,3,2,3,4,4,3,4,4,2,1,2,1,2,1,1,5,NA,3,4,2,"The chosen",1,2,3,4,2,3,1,1,1,2,2,2,2,3,5,5,5,5,5,5,"Pure protein bars",1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,3,4,1,1,2,"90011",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,"org1","Antelope Valley",1,6,"South","90011",1.1320941575718,"latinx","latino",1.09688073364118,0.845489762234009,0.426520024006104,1.1320941575718,1.24177227010825,1.04990574140261,0.447805822027186
138140803,1,2,0,1,0,2,19,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,4,4,4,4,3,4,4,4,4,3,3,2,1,2,1,1,6,NA,4,3,1,"Cars",1,5,3,3,2,4,2,2,2,2,2,3,2,2,4,4,4,4,2,4,"Swedish Fish/ Cookies and cream hersheys",1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,1,1,1,4,"90805",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,"45374","South Bay",8,8,"South Bay","90805",1.1320941575718,"nh_nhpi","nh_pacisl",0.262456933889256,1.21570023966338,1.31382052787373,1.1320941575718,0.297125961470235,0.361216102569577,0.474573130554454
138140813,1,2,0,1,0,2,20,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,2,3,4,4,4,4,4,4,4,3,1,1,1,2,1,1,1,1,NA,4,4,4,"Baseball",1,3,4,4,4,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,"Sunflower seeds",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,"90003",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,"53","South Bay",8,6,"South","90003",1.1320941575718,"latinx","latino",1.09688073364118,1.21570023966338,0.426520024006104,1.1320941575718,1.24177227010825,1.50962284637794,0.64388437267728
138140822,1,3,0,0,1,2,22,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3,3,3,3,3,3,4,3,3,3,2,2,1,2,1,1,5,NA,3,3,3,"Friends",2,NA,3,3,3,3,2,2,2,2,2,2,2,2,3,3,3,3,2,3,"M&ms",2,3,3,3,6,6,1,1,6,3,1,3,1,2,3,1,3,1,1,3,3,"91731",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,"org3","East",7,3,"San Gabriel","91731",1.1320941575718,"latinx","latino",1.09688073364118,0.845489762234009,1.5815947228455,1.1320941575718,1.24177227010825,1.04990574140261,1.66052538008756
138140831,1,2,0,1,0,2,21,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,4,NA,3,1,3,3,3,3,3,4,4,3,2,2,3,4,1,1,3,NA,4,4,4,"Fast and furious",1,4,4,4,4,4,2,2,2,2,2,2,2,2,3,4,3,4,4,4,"Potato crips",2,2,3,3,4,5,3,4,2,4,4,4,4,3,2,2,3,2,3,2,3,"90003",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,"56","West",5,6,"South","90003",1.1320941575718,"nh_black","nh_black",0.442724626389808,0.845489762234009,0.426520024006104,1.1320941575718,0.50120596294906,0.423764510444068,0.180744049167539
138140834,1,3,0,0,1,2,22,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,3,3,4,1,2,4,2,4,5,4,4,1,3,3,3,2,NA,2,2,3,"Friends",2,NA,4,4,4,4,2,2,2,3,2,2,2,2,4,4,4,4,4,4,"Chips",3,2,3,3,2,6,6,1,6,4,1,2,2,4,3,5,5,5,3,5,3,"90010",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,"64_Metro","Metro",4,4,"Metro","90010",1.1320941575718,"latinx","latino",1.09688073364118,1.21570023966338,0.687491525901725,1.1320941575718,1.24177227010825,1.50962284637794,1.03785291419247
138140835,1,1,1,0,0,1,17,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,3,NA,3,4,4,3,3,4,3,4,2,1,1,2,2,1,1,1,6,NA,2,2,3,"Ted talk",1,4,2,2,3,4,2,3,2,1,2,2,3,3,3,3,3,3,3,3,"Watermelon",3,4,2,3,1,1,1,2,1,2,3,5,2,1,1,2,1,2,3,2,5,"91406",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,2,2,3,3,"7","East",7,2,"San Fernando","91406",0.771323119762698,"latinx","latino",1.09688073364118,1.21570023966338,1.60477753950546,0.771323119762698,0.846049469479711,1.02854254281356,1.65058197113304
